CarPhysics_B0::sub_559BA0,0x559ba0,0x159ba0,0x8e
CarPhysics_B0::sub_559C30,0x559c30,0x159c30,0x19d
CarPhysics_B0::sub_559DD0,0x559dd0,0x159dd0,0x47
CarPhysics_B0::sub_559E20,0x559e20,0x159e20,0x63
sub_559E90,0x559e90,0x159e90,0x2b
CarPhysics_B0::sub_559EC0,0x559ec0,0x159ec0,0x12d
CarPhysics_B0::sub_559FF0,0x559ff0,0x159ff0,0x5e
CarPhysics_B0::sub_55A050,0x55a050,0x15a050,0x5e
CarPhysics_B0::sub_55A0B0,0x55a0b0,0x15a0b0,0x47
CarPhysics_B0::sub_55A100,0x55a100,0x15a100,0x44
CarPhysics_B0::IsFootBrakeOn_55A150,0x55a150,0x15a150,0x25
CarPhysics_B0::sub_55A180,0x55a180,0x15a180,0x4b
CarPhysics_B0::sub_55A1D0,0x55a1d0,0x15a1d0,0x1a5
CarPhysics_B0::restore_saved_physics_state_55A400,0x55a400,0x15a400,0xa1
CarPhysics_B0::save_physics_state_55A4B0,0x55a4b0,0x15a4b0,0xa0
CarPhysics_B0::sub_55A550,0x55a550,0x15a550,0xa1
CarPhysics_B0::sub_55A600,0x55a600,0x15a600,0xa0
CarPhysics_B0::sub_55A6A0,0x55a6a0,0x15a6a0,0x19f
CarPhysics_B0::sub_55A840,0x55a840,0x15a840,0x18
CarPhysics_B0::sub_55A860,0x55a860,0x15a860,0x179
CarPhysics_B0::sub_55AA00,0x55aa00,0x15aa00,0x139
CarPhysics_B0::sub_55AB50,0x55ab50,0x15ab50,0x1cd
CarPhysics_B0::sub_55AD90,0x55ad90,0x15ad90,0x2f7
CarPhysics_B0::sub_55B3F0,0x55b3f0,0x15b3f0,0x5f
CarPhysics_B0::sub_55B4F0,0x55b4f0,0x15b4f0,0x155
sub_55B7B0,0x55b7b0,0x15b7b0,0xd
sub_55B7E0,0x55b7e0,0x15b7e0,0xc6
CarPhysics_B0::sub_55B970,0x55b970,0x15b970,0x36a
CarPhysics_B0::sub_55BFE0,0x55bfe0,0x15bfe0,0xa3
CarPhysics_B0::sub_55C150,0x55c150,0x15c150,0x5a
CarPhysics_B0::sub_55C3B0,0x55c3b0,0x15c3b0,0xe9
CarPhysics_B0::sub_55C560,0x55c560,0x15c560,0x59
CarPhysics_B0::sub_55C5C0,0x55c5c0,0x15c5c0,0x251
CarPhysics_B0::sub_55C820,0x55c820,0x15c820,0x248
CarPhysics_B0::sub_55CA70,0x55ca70,0x15ca70,0x13a
CarPhysics_B0::sub_55CBB0,0x55cbb0,0x15cbb0,0xd0
CarPhysics_B0::sub_55D200,0x55d200,0x15d200,0x28a
sub_55D490,0x55d490,0x15d490,0xf4
CarPhysics_B0::sub_55DC00,0x55dc00,0x15dc00,0x2d7
CarPhysics_B0::sub_55E260,0x55e260,0x15e260,0x51
CarPhysics_B0::sub_55E470,0x55e470,0x15e470,0x197
CarPhysics_B0::sub_55EB80,0x55eb80,0x15eb80,0x44
CarPhysics_B0::sub_55EC30,0x55ec30,0x15ec30,0xeb
sub_55EEE0,0x55eee0,0x15eee0,0x3b
CarPhysics_B0::sub_55EF20,0x55ef20,0x15ef20,0xf5
CarPhysics_B0::sub_55F020,0x55f020,0x15f020,0x1cd
CarPhysics_B0::sub_55F240,0x55f240,0x15f240,0x37
CarPhysics_B0::sub_55F280,0x55f280,0x15f280,0xa4
CarPhysics_B0::sub_55F330,0x55f330,0x15f330,0x22
CarPhysics_B0::sub_55F360,0x55f360,0x15f360,0x42
sub_55F3B0,0x55f3b0,0x15f3b0,0x381
CarPhysics_B0::sub_55F740,0x55f740,0x15f740,0x60
CarPhysics_B0::sub_55F7A0,0x55f7a0,0x15f7a0,0x53
CarPhysics_B0::sub_55F800,0x55f800,0x15f800,0x123
CarPhysics_B0::sub_55F930,0x55f930,0x15f930,0x39
CarPhysics_B0::sub_55F970,0x55f970,0x15f970,0x25
CarPhysics_B0::sub_55F9A0,0x55f9a0,0x15f9a0,0x3b
Fix16::sub_55F9E0,0x55f9e0,0x15f9e0,0x2f
CarPhysics_B0::sub_55FA10,0x55fa10,0x15fa10,0x4a
CarPhysics_B0::sub_55FA60,0x55fa60,0x15fa60,0x1ce
CarPhysics_B0::sub_55FC30,0x55fc30,0x15fc30,0xc1
CarPhysics_B0::sub_55FD00,0x55fd00,0x15fd00,0x21a
CarPhysics_B0::sub_55FF20,0x55ff20,0x15ff20,0x6b2
Fix16::sub_5605E0,0x5605e0,0x1605e0,0x1d
nullsub_268,0x560630,0x160630,0x1
nullsub_269,0x560670,0x160670,0x1
sub_560680,0x560680,0x160680,0x39
CarPhysics_B0::sub_5606C0,0x5606c0,0x1606c0,0x3ee
CarPhysics_B0::sub_560B40,0x560b40,0x160b40,0x2a6
CarPhysics_B0::sub_560EB0,0x560eb0,0x160eb0,0x68
CarPhysics_B0::sub_560F20,0x560f20,0x160f20,0x181
CarPhysics_B0::sub_5610B0,0x5610b0,0x1610b0,0x76
CarPhysics_B0::sub_561130,0x561130,0x161130,0x21d
CarPhysics_B0::sub_561350,0x561350,0x161350,0x2b
CarPhysics_B0::sub_561380,0x561380,0x161380,0x248
CarPhysics_B0::sub_5615D0,0x5615d0,0x1615d0,0x315
sub_5618F0,0x5618f0,0x1618f0,0x4c
CarPhysics_B0::get_revs_561940,0x561940,0x161940,0x21
CarPhysics_B0::sub_561970,0x561970,0x161970,0x432
Fix16::sub_561DB0,0x561db0,0x161db0,0x12
CarPhysics_B0::sub_561DD0,0x561dd0,0x161dd0,0x73
CarPhysics_B0::sub_561E50,0x561e50,0x161e50,0x27c
CarPhysics_B0::sub_5620D0,0x5620d0,0x1620d0,0x356
Fix16::sub_562430,0x562430,0x162430,0x1d
CarPhysics_B0::sub_562450,0x562450,0x162450,0x27
CarPhysics_B0::sub_562480,0x562480,0x162480,0x64
CarPhysics_B0::sub_5624F0,0x5624f0,0x1624f0,0x64
CarPhysics_B0::sub_562560,0x562560,0x162560,0x132
CarPhysics_B0::sub_5626A0,0x5626a0,0x1626a0,0x1f
CarPhysics_B0::sub_5626C0,0x5626c0,0x1626c0,0x25
CarPhysics_B0::sub_5626F0,0x5626f0,0x1626f0,0x215
CarPhysics_B0::sub_562910,0x562910,0x162910,0x30b
CarPhysics_B0::sub_562C20,0x562c20,0x162c20,0xdc
CarPhysics_B0::sub_562D00,0x562d00,0x162d00,0x1a8
CarPhysics_B0::sub_562EB0,0x562eb0,0x162eb0,0x1a
CarPhysics_B0::sub_562ED0,0x562ed0,0x162ed0,0x1a
CarPhysics_B0::sub_562EF0,0x562ef0,0x162ef0,0x37
CarPhysics_B0::sub_562F30,0x562f30,0x162f30,0x67
CarPhysics_B0::sub_562FA0,0x562fa0,0x162fa0,0x36
CarPhysics_B0::sub_562FE0,0x562fe0,0x162fe0,0x262
CarPhysics_B0::sub_563280,0x563280,0x163280,0xd0
CarPhysics_B0::sub_563350,0x563350,0x163350,0x10c
CarPhysics_B0::sub_563460,0x563460,0x163460,0xfd
CarPhysics_B0::sub_563560,0x563560,0x163560,0x2c
CarPhysics_B0::sub_563590,0x563590,0x163590,0xdb
CarPhysics_B0::sub_563670,0x563670,0x163670,0x48
CarPhysics_B0::sub_5636C0,0x5636c0,0x1636c0,0x1f
CarPhysics_B0::sub_5636E0,0x5636e0,0x1636e0,0xb3
CarPhysics_B0::Init_5637A0,0x5637a0,0x1637a0,0xee
CarPhysics_B0::PoolAlloc,0x563890,0x163890,0x2c
CarPhysics_B0::SetCar_5638C0,0x5638c0,0x1638c0,0x32
CarPhysics_B0::ctor_563900,0x563900,0x163900,0x62
Car_8::ctor_563970,0x563970,0x163970,0x3
sub_5639C0,0x5639c0,0x1639c0,0xd
nullsub_270,0x5641d0,0x1641d0,0x1
nullsub_271,0x564220,0x164220,0x1
Car_BC::sub_564300,0x564300,0x164300,0x17
Player::sub_5645B0,0x5645b0,0x1645b0,0x54
Player::sub_564610,0x564610,0x164610,0x69
Player::sub_564680,0x564680,0x164680,0x85
Player::sub_564710,0x564710,0x164710,0x7f
Player::sub_564790,0x564790,0x164790,0x3f
Player::ClearKFWeapon_5647D0,0x5647d0,0x1647d0,0x118
Player::GetCurrPlayerWeapon_5648F0,0x5648f0,0x1648f0,0x1b
Player::sub_564910,0x564910,0x164910,0x25
Player::HasAnyAmmo_564940,0x564940,0x164940,0x1f
Player::sub_564960,0x564960,0x164960,0x64
Player::sub_5649D0,0x5649d0,0x1649d0,0xff
Player::sub_564AD0,0x564ad0,0x164ad0,0x86
Player::sub_564B60,0x564b60,0x164b60,0x12
Player::sub_564B80,0x564b80,0x164b80,0x79
Player::sub_564C00,0x564c00,0x164c00,0x47
Player::sub_564C50,0x564c50,0x164c50,0x6c
Player::sub_564CC0,0x564cc0,0x164cc0,0x2f
Player::sub_564CF0,0x564cf0,0x164cf0,0x69
Player::sub_564D60,0x564d60,0x164d60,0x217
Player::sub_565070,0x565070,0x165070,0xb2
Player::sub_5651F0,0x5651f0,0x1651f0,0x7c
Player::TeleportToDebugCam_565310,0x565310,0x165310,0x6b
Player::sub_5653E0,0x5653e0,0x1653e0,0x3e
nullsub_29,0x565460,0x165460,0x1
Player::sub_565490,0x565490,0x165490,0x1ab
Player::SetInputs_565740,0x565740,0x165740,0xa
Player::IncrementGangRespectFromDebugKeys_565770,0x565770,0x165770,0x69
Player::IncreaseWantedLevelFromDebugKeys_565860,0x565860,0x165860,0xb
Player::Hud_Controls_565890,0x565890,0x165890,0x539
Player::sub_566380,0x566380,0x166380,0x6c
Player::CharacterControls_566520,0x566520,0x166520,0x15c
Player::ControlInputs_566820,0x566820,0x166820,0x45
Player::sub_5668D0,0x5668d0,0x1668d0,0x263
Player::sub_566C30,0x566c30,0x166c30,0x4d
Player::sub_566C80,0x566c80,0x166c80,0x251
Player::sub_566EE0,0x566ee0,0x166ee0,0x1ce
Player::RespawnPlayer_5670B0,0x5670b0,0x1670b0,0x80
Player::Wasted_567130,0x567130,0x167130,0x250
Player::sub_567850,0x567850,0x167850,0x26
Player::Busted_5679E0,0x5679e0,0x1679e0,0x2f9
Player::UpdateCurrentZones_568520,0x568520,0x168520,0x87
Player::sub_568630,0x568630,0x168630,0x11
Player::sub_568670,0x568670,0x168670,0x3f
Player::sub_5686D0,0x5686d0,0x1686d0,0x52
Player::sub_568730,0x568730,0x168730,0x2a
Player::Service_5687F0,0x5687f0,0x1687f0,0x35e
Player::sub_569410,0x569410,0x169410,0xbc
Player::sub_569530,0x569530,0x169530,0x68
Player::sub_5695A0,0x5695a0,0x1695a0,0x51
Player::sub_569600,0x569600,0x169600,0xc3
Player::sub_5696D0,0x5696d0,0x1696d0,0x6d
Player::sub_569840,0x569840,0x169840,0x9d
Player::sub_5698E0,0x5698e0,0x1698e0,0x32
Player::get_pos_569920,0x569920,0x169920,0xc1
Player::ChangeLifeCountByAmount_5699F0,0x5699f0,0x1699f0,0x20
Player::sub_569A10,0x569a10,0x169a10,0x1e4
Player::sub_569C20,0x569c20,0x169c20,0x83
Player::sub_569CB0,0x569cb0,0x169cb0,0x1ba
Player::sub_569E70,0x569e70,0x169e70,0x8f
Player::GetDeathText_569F00,0x569f00,0x169f00,0x2a
Player::sub_569F40,0x569f40,0x169f40,0xa3
Player::DisableAllControls_569FF0,0x569ff0,0x169ff0,0x9
Player::EnableAllControls_56A000,0x56a000,0x16a000,0x5
Player::EnableKFMode_56A010,0x56a010,0x16a010,0x5
Player::DisableKFMode_56A020,0x56a020,0x16a020,0x5
Player::DisableEnterVehicles_56A030,0x56a030,0x16a030,0x5
Player::EnableEnterVehicles_56A040,0x56a040,0x16a040,0x5
Player::sub_56A0F0,0x56a0f0,0x16a0f0,0xa2
Player::CopyPlayerDataToSave_56A1A0,0x56a1a0,0x16a1a0,0x16d
Player::UpdateGameFromSave_56A310,0x56a310,0x16a310,0x177
Player::sub_56A490,0x56a490,0x16a490,0x1b6
nullsub_272,0x56a680,0x16a680,0x1
nullsub_273,0x56a6c0,0x16a6c0,0x1
Player::sub_56A6D0,0x56a6d0,0x16a6d0,0x63
Player::ctor_56A740,0x56a740,0x16a740,0x1eb
Player::dtor_56A940,0x56a940,0x16a940,0xd5
nullsub_274,0x56b3d0,0x16b3d0,0x1
nullsub_275,0x56b420,0x16b420,0x1
high_score_table_0xF0::ctor_56B500,0x56b500,0x16b500,0xc
high_score_table_0xF0::dtor_56B510,0x56b510,0x16b510,0x1
high_score_table_0xF0::Init_56B520,0x56b520,0x16b520,0x27
high_score_table_0xF0::sub_56B550,0x56b550,0x16b550,0xb7
player_stats_0xA4::ctor_56B610,0x56b610,0x16b610,0xc
player_stats_0xA4::dtor_56B620,0x56b620,0x16b620,0x1
player_stats_0xA4::sub_56B630,0x56b630,0x16b630,0x49
player_stats_0xA4::sub_56B680,0x56b680,0x16b680,0x21
player_stats_0xA4::sub_56B6B0,0x56b6b0,0x16b6b0,0x21
jolly_poitras_0x2BC0::ctor_56B6E0,0x56b6e0,0x16b6e0,0x122
jolly_poitras_0x2BC0::dtor_56B810,0x56b810,0x16b810,0x8e
jolly_poitras_0x2BC0::GetPlySlotDatName_56B8A0,0x56b8a0,0x16b8a0,0xa0
jolly_poitras_0x2BC0::PlySlotDatExists_56B940,0x56b940,0x16b940,0x4e
jolly_poitras_0x2BC0::sub_56B990,0x56b990,0x16b990,0xc7
jolly_poitras_0x2BC0::sub_56BA60,0x56ba60,0x16ba60,0xa8
jolly_poitras_0x2BC0::sub_56BB10,0x56bb10,0x16bb10,0xb1
jolly_poitras_0x2BC0::sub_56BBD0,0x56bbd0,0x16bbd0,0x65
jolly_poitras_0x2BC0::sub_56BC40,0x56bc40,0x16bc40,0x5b
jolly_poitras_0x2BC0::HiScoreHscExists_56BCA0,0x56bca0,0x16bca0,0x45
jolly_poitras_0x2BC0::GetHiScoreHscFileName_56BCF0,0x56bcf0,0x16bcf0,0x2b
jolly_poitras_0x2BC0::sub_56BD20,0x56bd20,0x16bd20,0x12d
jolly_poitras_0x2BC0::sub_56BE50,0x56be50,0x16be50,0xcd
jolly_poitras_0x2BC0::sub_56BF20,0x56bf20,0x16bf20,0xe6
jolly_poitras_0x2BC0::sub_56C010,0x56c010,0x16c010,0x15d
jolly_poitras_0x2BC0::sub_56C170,0x56c170,0x16c170,0x5f
jolly_poitras_0x2BC0::sub_56C1D0,0x56c1d0,0x16c1d0,0x80
jolly_poitras_0x2BC0::sub_56C250,0x56c250,0x16c250,0x70
jolly_poitras_0x2BC0::create_56C2C0,0x56c2c0,0x16c2c0,0x7b
jolly_poitras_0x2BC0::destroy_56C340,0x56c340,0x16c340,0x27
nullsub_276,0x56e8b0,0x16e8b0,0x1
nullsub_277,0x56e8f0,0x16e8f0,0x1
nullsub_278,0x56f2b0,0x16f2b0,0x1
nullsub_279,0x56f300,0x16f300,0x1
Police_7B8::sub_56F400,0x56f400,0x16f400,0xcd
Police_7B8::sub_56F4D0,0x56f4d0,0x16f4d0,0x8c
Police_7B8::New_56F560,0x56f560,0x16f560,0x56
Police_7B8::SpawnRoadblockGuard_56F5C0,0x56f5c0,0x16f5c0,0x101
Police_7B8::sub_56F6D0,0x56f6d0,0x16f6d0,0x12a
Police_7B8::HasCriminalBeenFound_56F800,0x56f800,0x16f800,0x73
Police_7B8::sub_56F880,0x56f880,0x16f880,0x5d
Police_7B8::SetArrestedPed_56F8E0,0x56f8e0,0x16f8e0,0x56
Police_7B8::sub_56F940,0x56f940,0x16f940,0xf7
Police_7B8::sub_56FA40,0x56fa40,0x16fa40,0x59
Police_7B8::sub_56FAA0,0x56faa0,0x16faa0,0x122
Police_7B8::sub_56FBD0,0x56fbd0,0x16fbd0,0x65b
Police_7B8::Service_570270,0x570270,0x170270,0xa7
Police_7B8::SpawnWalkingGuard_570320,0x570320,0x170320,0xb6
Police_7B8::sub_5703E0,0x5703e0,0x1703e0,0x3a1
PoliceCrew_38::sub_570790,0x570790,0x170790,0x1c
Police_7B8::sub_5707B0,0x5707b0,0x1707b0,0x106
Police_7B8::sub_5708C0,0x5708c0,0x1708c0,0x7f
Police_7B8::sub_570940,0x570940,0x170940,0x76
PoliceCrew_38::Init_5709C0,0x5709c0,0x1709c0,0x48
PoliceCrew_38::sub_570A10,0x570a10,0x170a10,0x84
PoliceCrew_38::sub_570AB0,0x570ab0,0x170ab0,0x121
PoliceCrew_38::SpawnPoliceInCar_570BF0,0x570bf0,0x170bf0,0x238
PoliceCrew_38::SpawnSWAT_570E30,0x570e30,0x170e30,0x198
PoliceCrew_38::SpawnFBI_nonused_571150,0x571150,0x171150,0xeb
nullsub_280,0x571340,0x171340,0x1
PoliceCrew_38::sub_571350,0x571350,0x171350,0xc7
PoliceCrew_38::sub_571540,0x571540,0x171540,0x24f
PoliceCrew_38::sub_571A30,0x571a30,0x171a30,0x321
PoliceCrew_38::sub_5720C0,0x5720c0,0x1720c0,0x73
nullsub_281,0x5721e0,0x1721e0,0x1
PoliceCrew_38::sub_572210,0x572210,0x172210,0x6b
PoliceCrew_38::sub_572340,0x572340,0x172340,0x44b
PoliceCrew_38::sub_572920,0x572920,0x172920,0x833
PoliceCrew_38::sub_574720,0x574720,0x174720,0x437
PoliceCrew_38::sub_574F10,0x574f10,0x174f10,0x28e
PoliceCrew_38::sub_575200,0x575200,0x175200,0xf
PoliceCrew_38::sub_575210,0x575210,0x175210,0x52
PoliceCrew_38::sub_575270,0x575270,0x175270,0x48
PoliceCrew_38::sub_5752C0,0x5752c0,0x1752c0,0x45
PoliceCrew_38::sub_575310,0x575310,0x175310,0x261
PoliceCrew_38::Service_575590,0x575590,0x175590,0xa7
PoliceCrew_38::sub_575650,0x575650,0x175650,0xa9
PoliceRoadblock_A4::sub_575710,0x575710,0x175710,0x99
PoliceRoadblock_A4::sub_5757B0,0x5757b0,0x1757b0,0x46c
nullsub_282,0x575c50,0x175c50,0x1
nullsub_283,0x575c90,0x175c90,0x1
PoliceRoadblock_A4::sub_575CA0,0x575ca0,0x175ca0,0x34b
PoliceRoadblock_A4::CreateRoadblock_575FF0,0x575ff0,0x175ff0,0x1169
Police_7B8::sub_577320,0x577320,0x177320,0x2a
Police_7B8::sub_577370,0x577370,0x177370,0xfe
PoliceRoadblock_A4::ctor_577480,0x577480,0x177480,0x1c
PoliceRoadblock_A4::dtor_5774A0,0x5774a0,0x1774a0,0xe
nullsub_284,0x577cf0,0x177cf0,0x1
nullsub_285,0x577d40,0x177d40,0x1
sub_577E20,0x577e20,0x177e20,0x52
sub_577E90,0x577e90,0x177e90,0x4a
sub_577EE0,0x577ee0,0x177ee0,0x9e
TrainStation_34::GetWagonType_577f80,0x577f80,0x177f80,0x41
TrainStation_34::ctor_577FD0,0x577fd0,0x177fd0,0x34
TrainStation_34::dtor_578010,0x578010,0x178010,0x15
Train_58::sub_578030,0x578030,0x178030,0x14a
Train_58::sub_578180,0x578180,0x178180,0x4f
Train_58::sub_5781F0,0x5781f0,0x1781f0,0x50
Train_58::ctor_578260,0x578260,0x178260,0x55
Train_58::dtor_5782C0,0x5782c0,0x1782c0,0x9
Train_58::sub_5782D0,0x5782d0,0x1782d0,0x23
Train_58::sub_578300,0x578300,0x178300,0x24
Train_58::sub_578330,0x578330,0x178330,0x30
Train_58::sub_578360,0x578360,0x178360,0x30
Train_58::sub_578390,0x578390,0x178390,0x2d7
Train_58::sub_578670,0x578670,0x178670,0x116
PublicTransport_181C::AllocateTrain_578790,0x578790,0x178790,0x44
PublicTransport_181C::AllocateTrainStation_5787E0,0x5787e0,0x1787e0,0x34
PublicTransport_181C::sub_578820,0x578820,0x178820,0x3c
PublicTransport_181C::sub_578860,0x578860,0x178860,0xb78
PublicTransport_181C::sub_5793E0,0x5793e0,0x1793e0,0x5d
PublicTransport_181C::sub_579440,0x579440,0x179440,0x6a
PublicTransport_181C::sub_5794B0,0x5794b0,0x1794b0,0x4c5
PublicTransport_181C::sub_5799B0,0x5799b0,0x1799b0,0x79
PublicTransport_181C::sub_579A30,0x579a30,0x179a30,0x6d
PublicTransport_181C::is_bus_579AA0,0x579aa0,0x179aa0,0x23
PublicTransport_181C::sub_579AD0,0x579ad0,0x179ad0,0x1f
PublicTransport_181C::is_bus_full_579AF0,0x579af0,0x179af0,0x17
PublicTransport_181C::sub_579B10,0x579b10,0x179b10,0x10
PublicTransport_181C::KillAllPassengers_579B20,0x579b20,0x179b20,0x1f
PublicTransport_181C::sub_579B40,0x579b40,0x179b40,0x4a
PublicTransport_181C::sub_579B90,0x579b90,0x179b90,0xf8
PublicTransport_181C::BusesService_579CA0,0x579ca0,0x179ca0,0x6e7
PublicTransport_181C::PublicTransportService_57A7A0,0x57a7a0,0x17a7a0,0x567
PublicTransport_181C::TrainStationForZone_57B4B0,0x57b4b0,0x17b4b0,0x1c
PublicTransport_181C::sub_57B540,0x57b540,0x17b540,0x38
PublicTransport_181C::GetTrainFromCar_57B5C0,0x57b5c0,0x17b5c0,0x77
PublicTransport_181C::sub_57B6A0,0x57b6a0,0x17b6a0,0x70
PublicTransport_181C::sub_57B740,0x57b740,0x17b740,0x6c
PublicTransport_181C::ctor_57B7B0,0x57b7b0,0x17b7b0,0x70
PublicTransport_181C::dtor_57B820,0x57b820,0x17b820,0x6c
nullsub_286,0x57d180,0x17d180,0x1
nullsub_287,0x57d1c0,0x17d1c0,0x1
nullsub_288,0x57db50,0x17db50,0x1
nullsub_289,0x57dba0,0x17dba0,0x1
sound_obj::ProcessType3_57DD50,0x57dd50,0x17dd50,0x1bd
sound_obj::sub_57DF10,0x57df10,0x17df10,0x304
sound_obj::sub_57E220,0x57e220,0x17e220,0x2e8
sound_obj::sub_57E510,0x57e510,0x17e510,0x170
sound_obj::sub_57E680,0x57e680,0x17e680,0x3d
sound_obj::sub_57E6C0,0x57e6c0,0x17e6c0,0x217
sound_obj::sub_57EA10,0x57ea10,0x17ea10,0x71
sound_obj::sub_57EA90,0x57ea90,0x17ea90,0xf6
sound_obj::sub_57EB90,0x57eb90,0x17eb90,0x11d
sound_obj::DeclareRadioStation_57ECB0,0x57ecb0,0x17ecb0,0xf4
sound_obj::sub_57EDB0,0x57edb0,0x17edb0,0x50
sound_obj::sub_57EE30,0x57ee30,0x17ee30,0xaa
sound_obj::sub_57EEE0,0x57eee0,0x17eee0,0x7d
sound_obj::sub_57EF60,0x57ef60,0x17ef60,0xe9
sound_obj::sub_57F050,0x57f050,0x17f050,0x3b
sound_obj::sub_57F090,0x57f090,0x17f090,0x2b
sound_obj::sub_57F120,0x57f120,0x17f120,0x2c
nullsub_290,0x581690,0x181690,0x1
nullsub_291,0x5816d0,0x1816d0,0x1
nullsub_292,0x582090,0x182090,0x1
nullsub_293,0x5820e0,0x1820e0,0x1
Car_14::sub_5822E0,0x5822e0,0x1822e0,0x23
Car_14::ctor_582310,0x582310,0x182310,0x2c
Car_14::dtor_582340,0x582340,0x182340,0x1e
Car_14::sub_582360,0x582360,0x182360,0x96
Car_14::sub_582480,0x582480,0x182480,0xd98
Car_14::sub_583260,0x583260,0x183260,0x4e
Car_14::MakeTrafficForCurrCamera_5832C0,0x5832c0,0x1832c0,0x37b
Car_14::GenerateTraffic_583670,0x583670,0x183670,0xda
Car_14::sub_583750,0x583750,0x183750,0x119
Car_14::sub_583870,0x583870,0x183870,0x61
Car_14::sub_5838E0,0x5838e0,0x1838e0,0x38
Car_14::sub_583930,0x583930,0x183930,0x20
nullsub_294,0x585e90,0x185e90,0x1
nullsub_295,0x585ed0,0x185ed0,0x1
nullsub_296,0x586890,0x186890,0x1
nullsub_297,0x5868e0,0x1868e0,0x1
Registry::sub_5869F0,0x5869f0,0x1869f0,0xa
Registry::Open_Sound_Root_586A00,0x586a00,0x186a00,0x68
Registry::Get_Sound_Settting_586A70,0x586a70,0x186a70,0x69
Registry::Set_Sound_Setting_586AE0,0x586ae0,0x186ae0,0x9d
Registry::Set_Sound_Setting_586B80,0x586b80,0x186b80,0x69
Registry::Clear_Or_Delete_Sound_Setting_586BF0,0x586bf0,0x186bf0,0x6e
Registry::Open_Debug_Root_586C60,0x586c60,0x186c60,0x6b
Registry::Open_Options_Root_586CD0,0x586cd0,0x186cd0,0x6b
Registry::Open_Control_Root_586D40,0x586d40,0x186d40,0x6b
Open_Screen_Root_586DB0,0x586db0,0x186db0,0x6b
Registry::Get_Debug_Setting_586E20,0x586e20,0x186e20,0x6c
Registry::Get_Debug_Setting_586E90,0x586e90,0x186e90,0x66
Registry::Get_Option_586F00,0x586f00,0x186f00,0x67
Registry::Set_Option_586F70,0x586f70,0x186f70,0x9d
Registry::Set_Control_Setting_587010,0x587010,0x187010,0xbc
Registry::Get_Screen_Setting_5870D0,0x5870d0,0x1870d0,0x9d
Registry::Set_Screen_Setting_587170,0x587170,0x187170,0x65
Registry::Set_Screen_Setting_5871E0,0x5871e0,0x1871e0,0xa0
sub_587290,0x587290,0x187290,0x1
Registry::sub_5872A0,0x5872a0,0x1872a0,0x91
Registry::sub_587340,0x587340,0x187340,0x9c
Registry::Get_Int_5873E0,0x5873e0,0x1873e0,0x3e
Registry::CreateNetworkRoot_587420,0x587420,0x187420,0xb1
Registry::Get_Int_Setting_5874E0,0x5874e0,0x1874e0,0x3c
Registry::sub_5875A0,0x5875a0,0x1875a0,0x40
Registry::sub_5875E0,0x5875e0,0x1875e0,0x3b
Registry::sub_587620,0x587620,0x187620,0x6c
Registry::Set_Network_Setting_587690,0x587690,0x187690,0x9d
Registry::Set_Network_Setting_587730,0x587730,0x187730,0x69
Registry::Open_Player_Root_5877A0,0x5877a0,0x1877a0,0x6b
Registry::Create_Player_Setting_587810,0x587810,0x187810,0xad
Registry::Set_Player_Setting_5878C0,0x5878c0,0x1878c0,0x69
Junction_10::sub_588580,0x588580,0x188580,0x33
Junction_10::sub_5885C0,0x5885c0,0x1885c0,0x5d
RouteFinder::ShowJunctionIds_588620,0x588620,0x188620,0x1e9
RouteFinder::sub_588810,0x588810,0x188810,0x135
RouteFinder::sub_588950,0x588950,0x188950,0x141
RouteFinder::sub_588AA0,0x588aa0,0x188aa0,0x84
RouteFinder::Load_RGEN_588B30,0x588b30,0x188b30,0x12a
RouteFinder::Reset_588C60,0x588c60,0x188c60,0x31
RouteFinder::sub_588CA0,0x588ca0,0x188ca0,0x122
RouteFinder::sub_588DE0,0x588de0,0x188de0,0x63
RouteFinder::sub_588E60,0x588e60,0x188e60,0xcc
RouteFinder::sub_588F30,0x588f30,0x188f30,0xcc
RouteFinder::sub_589000,0x589000,0x189000,0xc1
RouteFinder::sub_5890D0,0x5890d0,0x1890d0,0x13c
RouteFinder::sub_589210,0x589210,0x189210,0x9e
RouteFinder_10::sub_5892D0,0x5892d0,0x1892d0,0x18
RouteFinder::sub_5892F0,0x5892f0,0x1892f0,0x95
RouteFinder::sub_589390,0x589390,0x189390,0x87
RouteFinder::sub_589420,0x589420,0x189420,0x54
RouteFinder::sub_589480,0x589480,0x189480,0x140
RouteFinder::sub_5895C0,0x5895c0,0x1895c0,0x354
RouteFinder::CancelRoute_589930,0x589930,0x189930,0x21
RouteFinder::sub_589960,0x589960,0x189960,0x2a
RouteFinder::sub_589990,0x589990,0x189990,0x2c
RouteFinder::sub_5899C0,0x5899c0,0x1899c0,0x1e2
RouteFinder::sub_589BB0,0x589bb0,0x189bb0,0x241
RouteFinder::sub_589E00,0x589e00,0x189e00,0x19
RouteFinder::sub_589E20,0x589e20,0x189e20,0x4c
RouteFinder::sub_589E70,0x589e70,0x189e70,0x39
RouteFinder::sub_589EB0,0x589eb0,0x189eb0,0xb7
RouteFinder::sub_589F70,0x589f70,0x189f70,0xad
RouteFinder::sub_58A020,0x58a020,0x18a020,0x83
RouteFinder::sub_58A0B0,0x58a0b0,0x18a0b0,0x13
RouteFinder::sub_58A0D0,0x58a0d0,0x18a0d0,0x53
